cik,company_name,fiscal_period,fiscal_year,filing_date,is_basic_earnings_per_share_unit,is_basic_earnings_per_share_value,is_cost_of_revenue_unit,is_cost_of_revenue_value,is_gross_profit_unit,is_gross_profit_value,is_operating_expenses_unit,is_operating_expenses_value,is_revenues_unit,is_revenues_value,ci_comprehensive_income_loss_unit,ci_comprehensive_income_loss_value,ci_comprehensive_income_loss_attributable_to_parent_unit,ci_comprehensive_income_loss_attributable_to_parent_value,ci_other_comprehensive_income_loss_unit,ci_other_comprehensive_income_loss_value,cfs_exchange_gains_losses_unit,cfs_exchange_gains_losses_value,cfs_net_cash_flow_unit,cfs_net_cash_flow_value,cfs_net_cash_flow_from_financing_activities_unit,cfs_net_cash_flow_from_financing_activities_value,bs_assets_unit,bs_assets_value,bs_current_assets_unit,bs_current_assets_value,bs_liabilities_and_equity_unit,bs_liabilities_and_equity_value,bs_fixed_assets_unit,bs_fixed_assets_value,bs_equity_attributable_to_noncontrolling_interest_unit,bs_equity_attributable_to_noncontrolling_interest_value,bs_noncurrent_assets_unit,bs_noncurrent_assets_value,bs_liabilities_unit,bs_liabilities_value,bs_other_than_fixed_noncurrent_assets_unit,bs_other_than_fixed_noncurrent_assets_value,bs_equity_attributable_to_parent_unit,bs_equity_attributable_to_parent_value,bs_noncurrent_liabilities_unit,bs_noncurrent_liabilities_value,bs_current_liabilities_unit,bs_current_liabilities_value,bs_equity_unit,bs_equity_value,cfs_net_cash_flow_from_op_and_inv
0000103145,VEECO INSTRUMENTS INC,Q2,2023,2023-08-07,USD / shares,-1.61,USD,94131000.0,USD,67510000.0,USD,53822000.0,USD,161641000.0,USD,-85359000.0,USD,-85359000.0,USD,-85359000.0,,,USD,39815000.0,USD,25470000.0,USD,1228447000.0,USD,709154000.0,USD,1228447000.0,USD,111993000.0,USD,0.0,USD,519293000.0,USD,615847000.0,USD,407300000.0,USD,612600000.0,USD,333549000.0,USD,282298000.0,USD,612600000.0,14345000.0
0000103145,VEECO INSTRUMENTS INC,Q1,2023,2023-05-08,USD / shares,0.17,USD,91487000.0,USD,62017000.0,USD,52211000.0,USD,153504000.0,USD,8741000.0,USD,9217000.0,USD,0.0,,,USD,-14285000.0,USD,-27441000.0,USD,1167248000.0,USD,643270000.0,USD,1167248000.0,USD,113228000.0,USD,0.0,USD,523978000.0,USD,581689000.0,USD,410750000.0,USD,585559000.0,USD,0.0,USD,267175000.0,USD,585559000.0,13156000.0
0000810136,PHOTRONICS INC,Q2,2023,2023-06-08,USD / shares,0.65,USD,140904000.0,USD,88402000.0,USD,21357000.0,USD,229306000.0,USD,19526000.0,USD,4844000.0,USD,-39747000.0,USD,-11878000.0,USD,32501000.0,USD,-5528000.0,USD,1451025000.0,USD,720116000.0,USD,1451025000.0,USD,699917000.0,USD,276637000.0,USD,730909000.0,USD,246341000.0,USD,30992000.0,USD,928047000.0,USD,61173000.0,USD,185168000.0,USD,1204684000.0,38029000.0
0001652535,"ICHOR HOLDINGS, LTD.",Q2,2023,2023-08-09,USD / shares,-0.71,USD,159266000.0,USD,25742000.0,USD,28648000.0,USD,185008000.0,USD,-20656000.0,USD,-20656000.0,USD,0.0,,,USD,15771000.0,USD,-7157000.0,USD,1003356000.0,USD,452065000.0,USD,1003356000.0,USD,98914000.0,USD,0.0,USD,551291000.0,USD,426053000.0,USD,452377000.0,USD,577303000.0,USD,319649000.0,USD,106404000.0,USD,577303000.0,22928000.0
0001652535,"ICHOR HOLDINGS, LTD.",Q1,2023,2023-05-10,USD / shares,0.0,USD,192630000.0,USD,33240000.0,USD,28446000.0,USD,225870000.0,USD,-5000.0,USD,-5000.0,USD,0.0,,,USD,-17633000.0,USD,59000.0,USD,1040151000.0,USD,469598000.0,USD,1040151000.0,USD,101481000.0,USD,0.0,USD,570553000.0,USD,446687000.0,USD,469072000.0,USD,593464000.0,USD,0.0,USD,118225000.0,USD,593464000.0,-17692000.0
0001680062,"ACM Research, Inc.",Q2,2023,2023-08-07,USD / shares,0.45,USD,75938000.0,USD,68639000.0,USD,38209000.0,USD,144577000.0,USD,-1672000.0,USD,-2324000.0,USD,-35269000.0,USD,-11480000.0,USD,-2845000.0,USD,4869000.0,USD,1316914000.0,USD,996832000.0,USD,1316914000.0,USD,159013000.0,USD,141429000.0,USD,320082000.0,USD,483531000.0,USD,161069000.0,USD,691954000.0,USD,27232000.0,USD,456299000.0,USD,833383000.0,-7714000.0
0001680062,"ACM Research, Inc.",Q1,2023,2023-05-09,USD / shares,0.12,USD,34270000.0,USD,39986000.0,USD,31124000.0,USD,74256000.0,USD,18386000.0,USD,14924000.0,USD,9423000.0,USD,-4784000.0,USD,12396000.0,USD,-1455000.0,USD,1312751000.0,USD,993811000.0,USD,1312751000.0,USD,149904000.0,USD,140778000.0,USD,318940000.0,USD,480046000.0,USD,169036000.0,USD,691927000.0,USD,29835000.0,USD,450211000.0,USD,832705000.0,13851000.0
0001788999,Xperi Inc.,Q2,2023,2023-08-11,USD / shares,-0.9,,,,,USD,162054000.0,USD,126872000.0,USD,-39895000.0,USD,-38926000.0,USD,-531000.0,USD,-381000.0,USD,1463000.0,USD,5640000.0,USD,671127000.0,USD,288069000.0,USD,671127000.0,USD,46357000.0,USD,-16329000.0,USD,383058000.0,USD,256717000.0,USD,336701000.0,USD,430739000.0,USD,129501000.0,USD,127216000.0,USD,414410000.0,-4177000.0
0001788999,Xperi Inc.,Q1,2023,2023-05-12,USD / shares,-0.76,,,,,USD,160440000.0,USD,126839000.0,USD,-31463000.0,USD,-30524000.0,USD,1476000.0,USD,518000.0,USD,-49431000.0,USD,-2917000.0,USD,687211000.0,USD,297356000.0,USD,687211000.0,USD,47082000.0,USD,-15360000.0,USD,389855000.0,USD,256637000.0,USD,342773000.0,USD,445934000.0,USD,0.0,USD,125707000.0,USD,430574000.0,-46514000.0
0001715768,"Transphorm, Inc.",Q1,2024,2023-08-14,USD / shares,-0.22,USD,3795000.0,USD,2088000.0,USD,8867000.0,USD,5883000.0,USD,-7934000.0,USD,-7934000.0,USD,-7934000.0,USD,-324000.0,USD,-12716000.0,USD,-2860000.0,USD,33715000.0,USD,20295000.0,USD,33715000.0,USD,7957000.0,USD,0.0,USD,13420000.0,USD,10891000.0,USD,5463000.0,USD,22824000.0,USD,2620000.0,USD,8271000.0,USD,22824000.0,-9856000.0
0001715768,"Transphorm, Inc.",FY,2023,2023-06-28,USD / shares,-0.54,USD,17461000.0,USD,-950000.0,USD,27827000.0,USD,16511000.0,USD,-30829000.0,USD,-30829000.0,USD,-30829000.0,USD,-87000.0,USD,-17908000.0,USD,18834000.0,USD,44452000.0,USD,30688000.0,USD,44452000.0,USD,7890000.0,USD,0.0,USD,13764000.0,USD,24837000.0,USD,5874000.0,USD,19615000.0,USD,2900000.0,USD,21937000.0,USD,19615000.0,-36742000.0
0001051627,AXT INC,Q2,2023,2023-08-09,USD / shares,-0.12,USD,16880000.0,USD,1715000.0,USD,8560000.0,USD,18595000.0,USD,-12521000.0,USD,-11004000.0,USD,-7168000.0,USD,-1854000.0,USD,-4007000.0,USD,-4104000.0,USD,346202000.0,USD,165470000.0,USD,346202000.0,USD,158672000.0,USD,23198000.0,USD,180732000.0,USD,71818000.0,USD,22060000.0,USD,209793000.0,USD,4555000.0,USD,67263000.0,USD,232991000.0,97000.0
0001051627,AXT INC,Q1,2023,2023-05-10,USD / shares,-0.08,USD,14295000.0,USD,5110000.0,USD,9547000.0,USD,19405000.0,USD,-2668000.0,USD,-2490000.0,USD,998000.0,USD,19000.0,USD,3545000.0,USD,5773000.0,USD,366623000.0,USD,177002000.0,USD,366623000.0,USD,162524000.0,USD,23417000.0,USD,189621000.0,USD,78285000.0,USD,27097000.0,USD,220001000.0,USD,0.0,USD,72788000.0,USD,243418000.0,-2228000.0
0001420520,Atomera Inc,Q2,2023,2023-08-02,USD / shares,-0.21,USD,0.0,USD,0.0,USD,5360000.0,USD,0.0,USD,-5152000.0,USD,-5152000.0,USD,-5152000.0,,,USD,786000.0,USD,10638000.0,USD,28989000.0,USD,24535000.0,USD,28989000.0,USD,135000.0,USD,0.0,USD,4454000.0,USD,5750000.0,USD,4319000.0,USD,23239000.0,USD,2776000.0,USD,2974000.0,USD,23239000.0,-9852000.0
0001046995,EMAGIN CORP,Q2,2023,2023-08-10,USD / shares,-0.13,USD,5462000.0,USD,-507000.0,USD,10659000.0,USD,4955000.0,USD,-11170000.0,USD,-11170000.0,USD,0.0,,,USD,-540000.0,USD,6741000.0,USD,73182000.0,USD,20611000.0,USD,73182000.0,USD,52524000.0,USD,0.0,USD,52571000.0,USD,61526000.0,USD,47000.0,USD,11656000.0,USD,51536000.0,USD,9990000.0,USD,11656000.0,-7281000.0
0001046995,EMAGIN CORP,Q1,2023,2023-05-11,USD / shares,-0.03,USD,5121000.0,USD,1474000.0,USD,4008000.0,USD,6595000.0,USD,-2621000.0,USD,-2621000.0,USD,0.0,,,USD,-497000.0,USD,2473000.0,USD,73057000.0,USD,21822000.0,USD,73057000.0,USD,51171000.0,USD,0.0,USD,51235000.0,USD,50461000.0,USD,64000.0,USD,22596000.0,USD,0.0,USD,5766000.0,USD,22596000.0,-2970000.0
0000720500,AMTECH SYSTEMS INC,Q3,2023,2023-08-09,USD / shares,-0.07,USD,19755000.0,USD,10985000.0,USD,12104000.0,USD,30740000.0,USD,-1989000.0,USD,-1989000.0,USD,-962000.0,USD,-896000.0,USD,-3428000.0,USD,-329000.0,USD,146362000.0,USD,82964000.0,USD,146362000.0,USD,9146000.0,USD,0.0,USD,63398000.0,USD,47655000.0,USD,54252000.0,USD,98707000.0,USD,20693000.0,USD,26962000.0,USD,98707000.0,-3099000.0
0000720500,AMTECH SYSTEMS INC,Q2,2023,2023-05-10,USD / shares,0.23,USD,19840000.0,USD,13470000.0,USD,12951000.0,USD,33310000.0,USD,3204000.0,USD,3588000.0,USD,0.0,USD,369000.0,USD,-26801000.0,USD,11899000.0,USD,151002000.0,USD,86861000.0,USD,151002000.0,USD,8740000.0,USD,0.0,USD,64141000.0,USD,50705000.0,USD,55401000.0,USD,100297000.0,USD,0.0,USD,28666000.0,USD,100297000.0,-38700000.0
0000732026,TRIO-TECH INTERNATIONAL,Q3,2023,2023-05-15,USD / shares,0.0,USD,7384000.0,USD,2458000.0,USD,2495000.0,USD,9842000.0,USD,220000.0,USD,305000.0,USD,166000.0,,,USD,1835000.0,USD,-46000.0,USD,45374000.0,USD,29726000.0,USD,45374000.0,,,USD,255000.0,USD,15648000.0,USD,14898000.0,USD,15648000.0,USD,30221000.0,USD,4019000.0,USD,10879000.0,USD,30476000.0,1881000.0
0001579241,Allegion plc,Q2,2023,2023-07-26,USD / shares,1.62,USD,510600000.0,USD,401900000.0,USD,217300000.0,USD,912500000.0,USD,149900000.0,USD,150800000.0,USD,7900000.0,USD,1500000.0,USD,29800000.0,USD,-123000000.0,USD,4163800000.0,USD,1275200000.0,USD,4163800000.0,USD,329100000.0,USD,1900000.0,USD,2888600000.0,USD,3023300000.0,USD,2559500000.0,USD,1138600000.0,USD,2362500000.0,USD,660800000.0,USD,1140500000.0,152800000.0
0001703056,ADT Inc.,Q2,2023,2023-08-08,,,,,,,USD,1470554000.0,USD,1593128000.0,USD,95799000.0,USD,95799000.0,USD,95799000.0,,,USD,-42752000.0,USD,-216887000.0,USD,17334379000.0,USD,1554967000.0,USD,17334379000.0,USD,340898000.0,USD,0.0,USD,15779412000.0,USD,14016367000.0,USD,15438514000.0,USD,3318012000.0,USD,11697461000.0,USD,2318906000.0,USD,3318012000.0,174135000.0
0001703056,ADT Inc.,Q1,2023,2023-05-02,,,,,,,USD,1569632000.0,USD,1612354000.0,USD,-85591000.0,USD,-85591000.0,USD,-85591000.0,,,USD,-70028000.0,USD,-40628000.0,USD,17545697000.0,USD,1624567000.0,USD,17545697000.0,USD,356067000.0,USD,0.0,USD,15921130000.0,USD,14231171000.0,USD,15565063000.0,USD,3245432000.0,USD,0.0,USD,1998543000.0,USD,3245432000.0,-29400000.0
0000066570,MSA Safety Inc,Q2,2023,2023-08-01,USD / shares,1.71,USD,233503000.0,USD,213796000.0,USD,118788000.0,USD,447299000.0,USD,72244000.0,USD,72244000.0,USD,5154000.0,USD,-3364000.0,USD,8241000.0,USD,-76182000.0,USD,2199151000.0,USD,850380000.0,USD,2199151000.0,USD,206066000.0,USD,0.0,USD,1348771000.0,USD,1368020000.0,USD,1142705000.0,USD,831131000.0,USD,1068070000.0,USD,299950000.0,USD,831131000.0,84423000.0
0000066570,MSA Safety Inc,Q1,2023,2023-05-02,USD / shares,-3.83,USD,216864000.0,USD,181398000.0,USD,241459000.0,USD,398262000.0,USD,-138538000.0,USD,-138538000.0,USD,11635000.0,USD,-2287000.0,USD,-23792000.0,USD,272771000.0,USD,2179670000.0,USD,831297000.0,USD,2179670000.0,USD,207115000.0,USD,0.0,USD,1348373000.0,USD,1409924000.0,USD,1141258000.0,USD,769746000.0,USD,1117393000.0,USD,292531000.0,USD,769746000.0,-296563000.0
0000078890,BRINKS CO,Q2,2023,2023-08-09,USD / shares,0.69,USD,943800000.0,USD,272400000.0,USD,166800000.0,USD,1216200000.0,USD,65400000.0,USD,65400000.0,USD,30300000.0,USD,-1000000.0,USD,105200000.0,USD,42800000.0,USD,6411400000.0,USD,2517300000.0,USD,6411400000.0,USD,990200000.0,USD,122900000.0,USD,3894100000.0,USD,5747200000.0,USD,2903900000.0,USD,541300000.0,USD,4127700000.0,USD,1619500000.0,USD,664200000.0,62400000.0
0000078890,BRINKS CO,Q1,2023,2023-05-10,USD / shares,0.32,USD,920300000.0,USD,265100000.0,USD,185300000.0,USD,1185400000.0,USD,54300000.0,USD,50800000.0,USD,36000000.0,USD,7700000.0,USD,-192100000.0,USD,-97100000.0,USD,6253100000.0,USD,2448100000.0,USD,6253100000.0,USD,953500000.0,USD,126200000.0,USD,3805000000.0,USD,5648100000.0,USD,2851500000.0,USD,478800000.0,USD,0.0,USD,1602600000.0,USD,605000000.0,-95000000.0
0001682745,VERRA MOBILITY Corp,Q2,2023,2023-08-09,USD / shares,0.13,,,,,USD,-30702000.0,USD,25509000.0,USD,19826000.0,USD,19826000.0,USD,718000.0,,,USD,145304000.0,USD,94535000.0,USD,1906160000.0,USD,542586000.0,USD,1906160000.0,USD,114467000.0,USD,0.0,USD,1363574000.0,USD,1440860000.0,USD,1249107000.0,USD,465300000.0,USD,1260051000.0,USD,180809000.0,USD,465300000.0,50769000.0
0001682745,VERRA MOBILITY Corp,Q1,2023,2023-05-04,USD / shares,0.03,,,,,USD,-25755000.0,USD,24346000.0,USD,4487000.0,USD,4487000.0,USD,-90000.0,,,USD,-40993000.0,USD,-66626000.0,USD,1710891000.0,USD,332433000.0,USD,1710891000.0,USD,111376000.0,USD,0.0,USD,1378458000.0,USD,1473783000.0,USD,1267082000.0,USD,237108000.0,USD,0.0,USD,168637000.0,USD,237108000.0,25633000.0
0001740332,"RESIDEO TECHNOLOGIES, INC.",Q2,2023,2023-08-04,USD / shares,0.34,USD,1166000000.0,USD,436000000.0,USD,283000000.0,USD,1602000000.0,USD,66000000.0,USD,66000000.0,USD,16000000.0,,,USD,83000000.0,USD,-9000000.0,USD,6536000000.0,USD,2622000000.0,USD,6536000000.0,USD,388000000.0,USD,0.0,USD,3914000000.0,USD,3859000000.0,USD,3526000000.0,USD,2677000000.0,USD,2335000000.0,USD,1524000000.0,USD,2677000000.0,92000000.0
0001740332,"RESIDEO TECHNOLOGIES, INC.",Q1,2023,2023-05-03,USD / shares,0.39,USD,1129000000.0,USD,420000000.0,USD,282000000.0,USD,1549000000.0,USD,69000000.0,USD,69000000.0,USD,12000000.0,,,USD,-39000000.0,USD,-9000000.0,USD,6399000000.0,USD,2495000000.0,USD,6399000000.0,USD,379000000.0,USD,0.0,USD,3904000000.0,USD,3795000000.0,USD,3525000000.0,USD,2604000000.0,USD,0.0,USD,1469000000.0,USD,2604000000.0,-30000000.0
0000746598,BRADY CORP,Q3,2023,2023-05-18,,,USD,167425000.0,USD,169691000.0,USD,106690000.0,USD,337116000.0,USD,48021000.0,USD,48021000.0,USD,-31000.0,USD,-88000.0,USD,26837000.0,USD,-48807000.0,USD,1376766000.0,USD,516783000.0,USD,1376766000.0,USD,139747000.0,USD,0.0,USD,859983000.0,USD,381670000.0,USD,720236000.0,USD,995096000.0,USD,145234000.0,USD,236436000.0,USD,995096000.0,75644000.0
0000069633,"NAPCO SECURITY TECHNOLOGIES, INC",Q3,2023,2023-05-08,USD / shares,0.29,USD,20861000.0,USD,22671000.0,USD,10739000.0,USD,43532000.0,USD,10840000.0,USD,10840000.0,USD,0.0,,,USD,-492000.0,USD,37000.0,USD,165282000.0,USD,130642000.0,USD,165282000.0,USD,9335000.0,USD,0.0,USD,34640000.0,USD,24587000.0,USD,25305000.0,USD,140695000.0,USD,6804000.0,USD,17783000.0,USD,140695000.0,-529000.0
0001736946,"Arlo Technologies, Inc.",Q2,2023,2023-08-10,USD / shares,-0.08,USD,73218000.0,USD,41858000.0,USD,49887000.0,USD,115076000.0,USD,-7232000.0,USD,-7232000.0,USD,-7232000.0,,,USD,-5159000.0,USD,-7260000.0,USD,269021000.0,USD,232749000.0,USD,269021000.0,USD,6421000.0,USD,0.0,USD,36272000.0,USD,187265000.0,USD,29851000.0,USD,81756000.0,USD,20188000.0,USD,167077000.0,USD,81756000.0,2101000.0
0001736946,"Arlo Technologies, Inc.",Q1,2023,2023-05-11,USD / shares,-0.16,USD,75787000.0,USD,35217000.0,USD,49357000.0,USD,111004000.0,USD,-14117000.0,USD,-14117000.0,USD,-14117000.0,,,USD,-17034000.0,USD,-4691000.0,USD,257083000.0,USD,218847000.0,USD,257083000.0,USD,7055000.0,USD,0.0,USD,38236000.0,USD,170832000.0,USD,31181000.0,USD,86251000.0,USD,0.0,USD,149422000.0,USD,86251000.0,-12343000.0
0001805385,"Evolv Technologies Holdings, Inc.",Q2,2023,2023-08-10,USD / shares,-0.45,USD,12412000.0,USD,7413000.0,USD,31039000.0,USD,19825000.0,USD,-66771000.0,USD,-66771000.0,USD,-17000.0,USD,-17000.0,USD,-25459000.0,USD,311000.0,USD,307968000.0,USD,216150000.0,USD,307968000.0,USD,81085000.0,USD,0.0,USD,91818000.0,USD,163810000.0,USD,10733000.0,USD,144158000.0,USD,95581000.0,USD,68229000.0,USD,144158000.0,-25770000.0
0001805385,"Evolv Technologies Holdings, Inc.",Q1,2023,2023-05-10,USD / shares,-0.2,USD,13816000.0,USD,4765000.0,USD,27256000.0,USD,18581000.0,USD,-28609000.0,USD,-28625000.0,USD,-16000.0,USD,-16000.0,USD,-47787000.0,USD,-30299000.0,USD,305532000.0,USD,234939000.0,USD,305532000.0,USD,59789000.0,USD,0.0,USD,70593000.0,USD,101690000.0,USD,10804000.0,USD,203842000.0,USD,0.0,USD,50768000.0,USD,203842000.0,-17488000.0
0000072162,NL INDUSTRIES INC,Q2,2023,2023-08-02,USD / shares,-0.06,USD,26343000.0,USD,10273000.0,USD,8852000.0,USD,36616000.0,USD,687000.0,USD,162000.0,USD,3278000.0,,,USD,10493000.0,USD,-3807000.0,USD,586421000.0,USD,208373000.0,USD,586421000.0,USD,27123000.0,USD,21117000.0,USD,378048000.0,USD,197647000.0,USD,350925000.0,USD,367657000.0,USD,168309000.0,USD,29338000.0,USD,388774000.0,14300000.0
0000072162,NL INDUSTRIES INC,Q1,2023,2023-05-03,USD / shares,-0.14,USD,28447000.0,USD,12704000.0,USD,8507000.0,USD,41151000.0,USD,-7320000.0,USD,-8093000.0,USD,-1381000.0,,,USD,-20621000.0,USD,-3805000.0,USD,593971000.0,USD,198639000.0,USD,593971000.0,USD,27914000.0,USD,20982000.0,USD,395332000.0,USD,-391276000.0,USD,367418000.0,USD,370294000.0,USD,175975000.0,USD,26720000.0,USD,391276000.0,-16816000.0
0001049606,COMPX INTERNATIONAL INC,Q2,2023,2023-08-01,USD / shares,0.33,USD,26343000.0,USD,10273000.0,USD,5906000.0,USD,36616000.0,USD,4000000.0,USD,4000000.0,USD,4000000.0,,,USD,-8790000.0,USD,-11839000.0,USD,179046000.0,USD,115234000.0,USD,179046000.0,USD,27123000.0,USD,0.0,USD,63812000.0,USD,16607000.0,USD,36689000.0,USD,162439000.0,USD,1826000.0,USD,14781000.0,USD,162439000.0,3049000.0
0001049606,COMPX INTERNATIONAL INC,Q1,2023,2023-05-02,USD / shares,0.49,USD,28447000.0,USD,12704000.0,USD,5664000.0,USD,41151000.0,USD,6038000.0,USD,6038000.0,USD,-30000.0,,,USD,0.0,USD,5684000.0,USD,176488000.0,USD,111816000.0,USD,176488000.0,USD,27914000.0,USD,0.0,USD,64672000.0,USD,-161397000.0,USD,36758000.0,USD,161397000.0,USD,2023000.0,USD,13068000.0,USD,161397000.0,-5684000.0
0001436126,"Mistras Group, Inc.",Q2,2023,2023-08-07,,,USD,126308000.0,USD,49722000.0,USD,45829000.0,USD,176030000.0,USD,3458000.0,USD,3419000.0,USD,3082000.0,USD,-19000.0,USD,1282000.0,USD,-7236000.0,USD,540946000.0,USD,170830000.0,USD,540946000.0,,,USD,346000.0,USD,370116000.0,USD,340413000.0,,,USD,200187000.0,USD,230709000.0,USD,109704000.0,USD,200533000.0,8518000.0
0001436126,"Mistras Group, Inc.",Q1,2023,2023-05-05,USD / shares,-0.17,USD,121939000.0,USD,46077000.0,USD,47907000.0,USD,168016000.0,USD,-3705000.0,USD,-3713000.0,USD,1273000.0,USD,207000.0,USD,-3771000.0,USD,-3951000.0,USD,530819000.0,USD,165913000.0,USD,530819000.0,,,USD,307000.0,USD,364906000.0,USD,334671000.0,,,USD,195841000.0,USD,0.0,USD,103224000.0,USD,196148000.0,180000.0
0001600983,"Knightscope, Inc.",Q2,2023,2023-08-14,USD / shares,-0.08,USD,3554000.0,USD,9000.0,USD,5954000.0,USD,3563000.0,USD,-4798000.0,USD,-4798000.0,USD,0.0,,,USD,3467000.0,USD,9579000.0,USD,25167000.0,USD,11958000.0,USD,25167000.0,USD,976000.0,USD,0.0,USD,13209000.0,USD,15949000.0,USD,12233000.0,USD,-25318000.0,USD,6608000.0,USD,9341000.0,USD,-25318000.0,-6112000.0
0001600983,"Knightscope, Inc.",Q1,2023,2023-05-12,USD / shares,-0.06,USD,3110000.0,USD,-213000.0,USD,6308000.0,USD,2897000.0,USD,-2444000.0,USD,-2444000.0,USD,0.0,,,USD,-2335000.0,USD,4915000.0,USD,20412000.0,USD,8394000.0,USD,20412000.0,USD,1007000.0,USD,0.0,USD,12018000.0,USD,21124000.0,USD,11011000.0,USD,-35405000.0,USD,0.0,USD,9013000.0,USD,-35405000.0,-7250000.0
0001397183,"Iveda Solutions, Inc.",Q2,2023,2023-08-14,USD / shares,-0.05,USD,2110618.0,USD,281149.0,USD,1101400.0,USD,2391767.0,USD,-757373.0,USD,-757373.0,USD,0.0,,,USD,283151.0,USD,-131851.0,USD,10238598.0,USD,9502695.0,USD,10238598.0,USD,465182.0,USD,0.0,USD,735903.0,USD,2697789.0,USD,270721.0,USD,7540809.0,USD,0.0,USD,2697789.0,USD,7540809.0,415002.0
0001397183,"Iveda Solutions, Inc.",Q1,2023,2023-05-15,USD / shares,-0.04,USD,1718492.0,USD,486673.0,USD,1037631.0,USD,2205164.0,,,,,USD,-674.0,,,USD,1068433.0,USD,1072026.0,USD,10058967.0,USD,9565852.0,USD,10058967.0,USD,204516.0,USD,0.0,USD,493115.0,USD,1717269.0,USD,288599.0,USD,8341698.0,USD,174664.0,USD,1542605.0,USD,8341698.0,-3593.0
0000744452,APPLIED DNA SCIENCES INC,Q3,2023,2023-08-10,USD / shares,-0.24,USD,1648023.0,USD,1269318.0,USD,4128427.0,USD,2917341.0,USD,-3114195.0,USD,-3114195.0,USD,0.0,,,USD,0.0,USD,1530993.0,USD,15789534.0,USD,12240262.0,USD,15789534.0,USD,1168038.0,USD,-55360.0,USD,3549272.0,USD,8595466.0,USD,2381234.0,USD,7249428.0,USD,5704248.0,USD,2891218.0,USD,7194068.0,-1530993.0
0000744452,APPLIED DNA SCIENCES INC,Q2,2023,2023-05-11,USD / shares,0.05,USD,2600179.0,USD,1807435.0,USD,4511459.0,USD,4407614.0,USD,551176.0,USD,551176.0,USD,0.0,,,USD,0.0,USD,-160049.0,USD,19175477.0,USD,15379553.0,USD,19175477.0,USD,1575309.0,USD,-40931.0,USD,3795924.0,USD,9207256.0,USD,2220615.0,USD,10009152.0,USD,0.0,USD,3655378.0,USD,9968221.0,160049.0
0001104038,"VerifyMe, Inc.",Q2,2023,2023-08-10,USD / shares,-0.09,USD,3515000.0,USD,1820000.0,USD,2858000.0,USD,5335000.0,USD,-926000.0,USD,-926000.0,USD,-44000.0,,,USD,-389000.0,USD,185000.0,USD,18424000.0,USD,5072000.0,USD,18424000.0,USD,288000.0,USD,0.0,USD,13352000.0,USD,6066000.0,USD,13064000.0,USD,12358000.0,USD,2347000.0,USD,3719000.0,USD,12358000.0,-574000.0
0001104038,"VerifyMe, Inc.",Q1,2023,2023-05-11,USD / shares,-0.17,USD,3907000.0,USD,1754000.0,USD,3258000.0,USD,5661000.0,USD,-1583000.0,USD,-1583000.0,USD,-3000.0,,,USD,-324000.0,USD,423000.0,USD,19411000.0,USD,5906000.0,USD,19411000.0,USD,292000.0,USD,0.0,USD,13505000.0,USD,6449000.0,USD,13213000.0,USD,12962000.0,USD,0.0,USD,3809000.0,USD,12962000.0,-747000.0
0001342958,"DIGITAL ALLY, INC.",Q2,2023,2023-08-14,USD / shares,-3.01,USD,5542592.0,USD,2737040.0,USD,7677744.0,USD,8279632.0,USD,-8320549.0,USD,-8320549.0,USD,0.0,,,USD,64158.0,USD,2013569.0,USD,53503923.0,USD,20314520.0,USD,53503923.0,USD,7604194.0,USD,647688.0,USD,33189403.0,USD,31049447.0,USD,25585209.0,USD,21806788.0,USD,7624945.0,USD,23424502.0,USD,22454476.0,-1949411.0
0001342958,"DIGITAL ALLY, INC.",Q1,2023,2023-05-15,USD / shares,-2.22,USD,6152398.0,USD,1544792.0,USD,7717598.0,USD,7697190.0,USD,-5979579.0,USD,-5979579.0,USD,0.0,,,USD,-672476.0,USD,615045.0,USD,55443244.0,USD,21354113.0,USD,55443244.0,USD,7750712.0,USD,574933.0,USD,34089131.0,USD,24967452.0,USD,26338419.0,USD,30475792.0,USD,0.0,USD,17416688.0,USD,30475792.0,-1287521.0
0001019034,BIO KEY INTERNATIONAL INC,Q2,2023,2023-08-18,USD / shares,-0.16,USD,606111.0,USD,1322818.0,USD,2501345.0,USD,1928929.0,USD,-1402994.0,USD,-1402994.0,USD,-1402994.0,,,USD,0.0,USD,-8018.0,USD,10583245.0,USD,8531330.0,USD,10583245.0,USD,81053.0,USD,0.0,USD,2051915.0,USD,6738154.0,USD,2051915.0,USD,3845091.0,USD,462066.0,USD,6276088.0,USD,3845091.0,8018.0
0001019034,BIO KEY INTERNATIONAL INC,Q1,2023,2023-06-09,USD / shares,-0.03,USD,820274.0,USD,2263493.0,USD,2621891.0,USD,3083767.0,USD,-288322.0,USD,-216176.0,USD,0.0,,,USD,0.0,USD,-34289.0,USD,11106057.0,USD,8936084.0,USD,11106057.0,USD,94170.0,USD,0.0,USD,2169973.0,USD,5949302.0,USD,2169973.0,USD,5156755.0,USD,523912.0,USD,5425390.0,USD,5156755.0,34289.0
0001019034,BIO KEY INTERNATIONAL INC,FY,2022,2023-06-01,USD / shares,-1.47,USD,2439570.0,USD,4580688.0,USD,14504316.0,USD,7020258.0,USD,-12152505.0,USD,-12152505.0,USD,-12152505.0,,,USD,-5022412.0,USD,1903240.0,USD,11344255.0,USD,8984881.0,USD,11344255.0,USD,107413.0,USD,0.0,USD,2359374.0,USD,6042699.0,USD,2359374.0,USD,5301556.0,USD,587011.0,USD,5455688.0,USD,5301556.0,-6925652.0
